nodeID,parentID,fullPath,flag
196562,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Home Supplies > Soap > Specialty Soap, y 
196369,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > International, y 
196370,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Meat / Seafood, y 
196567,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Meat / Seafood > Fresh Meat, y 
196563,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Meat / Seafood > Packaged Bacon, y 
196564,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Meat / Seafood > Packaged Franks, y 
196565,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Meat / Seafood > Packaged Lunchmeat, y 
196566,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Meat / Seafood > Packaged Meats, y 
196371,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Pet Care, y 
196569,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Pet Care > Cat Food, y 
196570,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Pet Care > Dog & Cat Treats, y 
196571,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Pet Care > Dog Food, y 
196568,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Pet Care > Grooming Aids, y 
196572,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Pet Care > Pet Food (Not Cat or Dog), y 
196573,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > School Supplies, y 
196480,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Toys / Party Supplies, y 
196502,,"Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Toys / Party Supplies > Greeting Cards, Party Needs & Novelties", y 
196503,,Branded Data > Lotame > Offline CPG Purchasers > Product Segment > Toys / Party Supplies > Toys & Sporting Goods, y 
219700,,Branded Data > Lotame > Offline Home Improvement, y 
219713,,Branded Data > Lotame > Offline Home Improvement > Demolition Work, y 
219710,,Branded Data > Lotame > Offline Home Improvement > Electrical, y 
219711,,Branded Data > Lotame > Offline Home Improvement > HVAC - Mechanical, y 
219716,,Branded Data > Lotame > Offline Home Improvement > In Market Improvement, y 
219717,,Branded Data > Lotame > Offline Home Improvement > Job Cost, y 
219718,,"Branded Data > Lotame > Offline Home Improvement > Job Cost > $0 - $1,000", y 
219721,,"Branded Data > Lotame > Offline Home Improvement > Job Cost > $1,000+", y 
219719,,"Branded Data > Lotame > Offline Home Improvement > Job Cost > $2,500+", y 
219720,,"Branded Data > Lotame > Offline Home Improvement > Job Cost > $5,000+", y 
219707,,Branded Data > Lotame > Offline Home Improvement > New Pool Past 5 Years, y 
219709,,Branded Data > Lotame > Offline Home Improvement > New Roof, y 
219705,,Branded Data > Lotame > Offline Home Improvement > Property Addition Remodel Alteration Past 2 Years, y 
219706,,Branded Data > Lotame > Offline Home Improvement > Property Built Past 12 Months, y 
219708,,Branded Data > Lotame > Offline Home Improvement > Repaired Last 5 Years, y 
219715,,Branded Data > Lotame > Offline Home Improvement > Security System, y 
219714,,Branded Data > Lotame > Offline Home Improvement > Solar Installment, y 
219712,,Branded Data > Lotame > Offline Home Improvement > Updated Plumbing, y 
219693,,Branded Data > Lotame > Online Shoppers, y 
219687,,Branded Data > Lotame > Online Shoppers > Online Shoppers, y 
219686,,Branded Data > Lotame > Online Shoppers > Online Shoppers Luxury, y 
34136,,Branded Data > Lotame > Social Media, y 
134058,,Branded Data > Lotame > Social Media > Influencers, y 
54916,,Branded Data > Lotame > Social Media > Influencers > Bloggers, y 
134059,,Branded Data > Lotame > Social Media > Influencers > Commenters, y 
134075,,Branded Data > Lotame > Social Media > Influencers > Content Sharers, y 
54948,,Branded Data > Lotame > Social Media > Influencers > Photo/Video Uploaders, y 
121632,,Branded Data > Lotame > Social Media > Online Dating, y 
54958,,Branded Data > Lotame > Social Media > Online Videos, y 
62229,,Branded Data > Lotame > Social Media > Social Media Users, y 
120448,,"Branded Data > Lotame > Style, Fashion & Clothing", y 
219688,,"Branded Data > Lotame > Style, Fashion & Clothing > Children's Clothing Shoppers", y 
54926,,"Branded Data > Lotame > Style, Fashion & Clothing > Clothing Shoppers", y 
219694,,"Branded Data > Lotame > Style, Fashion & Clothing > Cosmetics Luxury Shoppers", y 
54929,,"Branded Data > Lotame > Style, Fashion & Clothing > Cosmetics Shoppers", y 
54919,,"Branded Data > Lotame > Style, Fashion & Clothing > Jewelry, Watches & Fashion Accessories", y 
219689,,"Branded Data > Lotame > Style, Fashion & Clothing > Men's Clothing Luxury Shoppers", y 
219690,,"Branded Data > Lotame > Style, Fashion & Clothing > Men's Clothing Shoppers", y 
34124,,"Branded Data > Lotame > Style, Fashion & Clothing > Style & Fashion", y 
54955,,"Branded Data > Lotame > Style, Fashion & Clothing > Trendsetters", y 
219691,,"Branded Data > Lotame > Style, Fashion & Clothing > Women's Clothing Luxury Shoppers", y 
219692,,"Branded Data > Lotame > Style, Fashion & Clothing > Women's Clothing Shoppers", y 
120449,,Branded Data > Lotame > Technology, y 
196105,,Branded Data > Lotame > Technology > Android Users, y 
196112,,Branded Data > Lotame > Technology > Android Users > Art, y 
196108,,Branded Data > Lotame > Technology > Android Users > Computer & Technology, y 
196110,,Branded Data > Lotame > Technology > Android Users > Electronics & Gadgets, y 
196111,,Branded Data > Lotame > Technology > Android Users > Food & Beverages, y 
196117,,Branded Data > Lotame > Technology > Android Users > Health & Fitness, y 
196116,,Branded Data > Lotame > Technology > Android Users > Movies, y 
196119,,Branded Data > Lotame > Technology > Android Users > Parenting, y 
196120,,Branded Data > Lotame > Technology > Android Users > Social Media Users, y 
196115,,Branded Data > Lotame > Technology > Android Users > Sports, y 
196109,,Branded Data > Lotame > Technology > Android Users > Style & Fashion, y 
196113,,Branded Data > Lotame > Technology > Android Users > Travel, y 
196114,,Branded Data > Lotame > Technology > Android Users > TV, y 
196118,,Branded Data > Lotame > Technology > Android Users > Video Games, y 
54953,,Branded Data > Lotame > Technology > Computers & Software, y 
54938,,Branded Data > Lotame > Technology > Electronics & Gadgets, y 
120450,,Branded Data > Lotame > Technology > Home Audio & Video, y 
124359,,Branded Data > Lotame > Technology > Mobile Phones, y 
34128,,Branded Data > Lotame > Travel, y 
164289,,Branded Data > Lotame > Travel > Cruise Travel, y 
164290,,Branded Data > Lotame > Travel > Discount Travel, y 
54943,,Branded Data > Lotame > Travel > International Travel, y 
219699,,Branded Data > Lotame > Travel > US Only Business Travel, y 
54956,,Branded Data > Lotame > Travel > Vacation Travel, y 
366992,,Branded Data > Madison Logic, y 
367799,,Branded Data > Madison Logic > B2B Demo, y 
367800,,Branded Data > Madison Logic > B2B Demo > Company Revenue, y 
367801,,Branded Data > Madison Logic > B2B Demo > Company Revenue > Large ($100MM-$500MM), y 
367802,,Branded Data > Madison Logic > B2B Demo > Company Revenue > Medium ($20MM-$50MM), y 
367803,,Branded Data > Madison Logic > B2B Demo > Company Revenue > Medium-Large ($50MM-$100MM), y 
367804,,Branded Data > Madison Logic > B2B Demo > Company Revenue > Medium-Small ($10MM-$20MM), y 
367805,,Branded Data > Madison Logic > B2B Demo > Company Revenue > Micro (<$500k), y 
367806,,Branded Data > Madison Logic > B2B Demo > Company Revenue > Small ($5MM-$10MM), y 
367807,,Branded Data > Madison Logic > B2B Demo > Company Revenue > XLarge ($500MM-$1B), y 
367808,,Branded Data > Madison Logic > B2B Demo > Company Revenue > XSmall ($1MM-$5MM), y 
367809,,Branded Data > Madison Logic > B2B Demo > Company Revenue > XXLarge ($1B+), y 
367810,,Branded Data > Madison Logic > B2B Demo > Company Revenue > XXSmall ($500k-$1MM), y 
367811,,Branded Data > Madison Logic > B2B Demo > Company Size, y 
367812,,"Branded Data > Madison Logic > B2B Demo > Company Size > Large (1,000 - 4,999 Employees)", y 
367813,,Branded Data > Madison Logic > B2B Demo > Company Size > Medium (100 - 499 Employees), y 
367814,,Branded Data > Madison Logic > B2B Demo > Company Size > Medium-Large (500 - 999 Employees), y 
367815,,Branded Data > Madison Logic > B2B Demo > Company Size > Medium-Small (50 - 99 Employees), y 
367816,,Branded Data > Madison Logic > B2B Demo > Company Size > Micro (1 - 9 Employees), y 
367817,,Branded Data > Madison Logic > B2B Demo > Company Size > Small (10 - 49 Employees), y 
367818,,Branded Data > Madison Logic > B2B Demo > Company Size > XLarge (5000+ Employees), y 
367819,,Branded Data > Madison Logic > B2B Demo > Functional Area, y 
367820,,Branded Data > Madison Logic > B2B Demo > Functional Area > Education, y 
367821,,Branded Data > Madison Logic > B2B Demo > Functional Area > Education > Management, y 
367822,,Branded Data > Madison Logic > B2B Demo > Functional Area > Education > Professor, y 
367823,,Branded Data > Madison Logic > B2B Demo > Functional Area > Education > Student, y 
367824,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering, y 
367825,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Biomedical, y 
367826,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Chemical, y 
367827,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Civil, y 
367828,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Electrical, y 
367829,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Electronics, y 
367830,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Industrial, y 
367831,,Branded Data > Madison Logic > B2B Demo > Functional Area > Engineering > Mechanical, y 
367832,,Branded Data > Madison Logic > B2B Demo > Functional Area > Finance, y 
367833,,Branded Data > Madison Logic > B2B Demo > Functional Area > Finance > Accounting, y 
367834,,Branded Data > Madison Logic > B2B Demo > Functional Area > Finance > Banking, y 
367835,,Branded Data > Madison Logic > B2B Demo > Functional Area > Finance > Investment Banking, y 
367836,,Branded Data > Madison Logic > B2B Demo > Functional Area > Finance > Wealth Management, y 
367837,,Branded Data > Madison Logic > B2B Demo > Functional Area > Government, y 
367838,,Branded Data > Madison Logic > B2B Demo > Functional Area > Government > Elected Officials, y 
367839,,Branded Data > Madison Logic > B2B Demo > Functional Area > Government > Employees, y 
367840,,Branded Data > Madison Logic > B2B Demo > Functional Area > HR, y 
367841,,Branded Data > Madison Logic > B2B Demo > Functional Area > HR > Benefits, y 
367842,,Branded Data > Madison Logic > B2B Demo > Functional Area > HR > Diversity, y 
367843,,Branded Data > Madison Logic > B2B Demo > Functional Area > HR > Generalist, y 
367844,,Branded Data > Madison Logic > B2B Demo > Functional Area > HR > Recruiting, y 
367845,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology, y 
367846,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > Database, y 
367847,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > Hardware, y 
367848,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > Operations, y 
367849,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > QA, y 
367850,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > Software, y 
367851,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > Systems and Business Analysts, y 
367852,,Branded Data > Madison Logic > B2B Demo > Functional Area > Information Technology > Web Development, y 
367853,,Branded Data > Madison Logic > B2B Demo > Functional Area > Legal, y 
367854,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing, y 
367855,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > Advertising, y 
367856,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > Branding, y 
367857,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > Creative, y 
367858,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > Media Buyers, y 
367859,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > PR, y 
367860,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > Product, y 
367861,,Branded Data > Madison Logic > B2B Demo > Functional Area > Marketing > Research, y 
367862,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health, y 
367863,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Adolescent Medicine, y 
367864,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Allergies & Immunology, y 
367865,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Anethesiology, y 
367866,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Cardiology, y 
367867,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Clinical Laboratory, y 
367868,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Cosmetic, y 
367869,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Critical Care Medicine, y 
367870,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Dentist, y 
367871,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Dermatology, y 
367872,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Emergency Medicine, y 
367873,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Endocrinology, y 
367874,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Gastroenterology, y 
367875,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > General/Family Practitioner, y 
367876,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Genetics, y 
367877,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Geriatrics, y 
367878,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Health Professional, y 
367879,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Hematology, y 
367880,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Hepatology, y 
367881,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Imaging & Radiology, y 
367882,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Infectious Disease, y 
367883,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Integrative Alternative & Complimentary Medicine, y 
367884,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Internal Medicine, y 
367885,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Nephrology, y 
367886,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Neurology, y 
367887,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Ob/Gyn, y 
367888,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Oncology, y 
367889,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Ontolaryngology, y 
367890,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Ophthalmology, y 
367891,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Orthopedic, y 
367892,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Pathology, y 
367893,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Pediatrics & Adolescent Medicine, y 
367894,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Phlebology, y 
367895,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Physical Medicine & Rehabilitation, y 
367896,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Psychiatry & Mental Health, y 
367897,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Pulmonology, y 
367898,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Rheumatology, y 
367899,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Sports Medicine, y 
367900,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Surgeon, y 
367901,,Branded Data > Madison Logic > B2B Demo > Functional Area > Medical/Health > Urology, y 
367902,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations, y 
367903,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Administration, y 
367904,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Buyers, y 
367905,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Change Management, y 
367906,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Compliance, y 
367907,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Customer Relations, y 
367908,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Facilities, y 
367909,,Branded Data > Madison Logic > B2B Demo > Functional Area > Operations > Logistics, y 
367910,,Branded Data > Madison Logic > B2B Demo > Functional Area > Sales, y 
367911,,Branded Data > Madison Logic > B2B Demo > Functional Area > Sales > Account Management, y 
367912,,Branded Data > Madison Logic > B2B Demo > Functional Area > Sales > Business Development, y 
367913,,Branded Data > Madison Logic > B2B Demo > Functional Area > Sales > Support, y 
367914,,Branded Data > Madison Logic > B2B Demo > Industry, y 
367915,,Branded Data > Madison Logic > B2B Demo > Industry > Agriculture, y 
367916,,Branded Data > Madison Logic > B2B Demo > Industry > Agriculture > Animals & Livestock, y 
367917,,Branded Data > Madison Logic > B2B Demo > Industry > Agriculture > Crops, y 
367918,,Branded Data > Madison Logic > B2B Demo > Industry > Agriculture > Forestry, y 
367919,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services, y 
367920,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Accounting, y 
367922,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Advertising & Marketing, y 
367923,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Commercial Printing, y 
367924,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Graphic Design, y 
367925,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > HR & Recruiting, y 
367929,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Import/Export, y 
367930,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Management Consulting, y 
367931,,Branded Data > Madison Logic > B2B Demo > Industry > Business Services > Waste Management, y 
367932,,Branded Data > Madison Logic > B2B Demo > Industry > Construction, y 
367933,,Branded Data > Madison Logic > B2B Demo > Industry > Construction > Architecture, y 
367934,,Branded Data > Madison Logic > B2B Demo > Industry > Construction > Commercial Building, y 
367935,,Branded Data > Madison Logic > B2B Demo > Industry > Construction > Contractors, y 
367936,,Branded Data > Madison Logic > B2B Demo > Industry > Construction > Heavy Construction, y 
367937,,Branded Data > Madison Logic > B2B Demo > Industry > Construction > Residential Building, y 
367938,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services, y 
367939,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services > Auto Repair, y 
367940,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services > Car Rental, y 
367941,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services > Laundry & Dry Cleaning, y 
367942,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services > Non-Auto Repair, y 
367943,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services > Veterinary, y 
367944,,Branded Data > Madison Logic > B2B Demo > Industry > Consumer Services > Weight Health Management, y 
367945,,Branded Data > Madison Logic > B2B Demo > Industry > Cultural, y 
367946,,Branded Data > Madison Logic > B2B Demo > Industry > Cultural > Libraries, y 
367947,,Branded Data > Madison Logic > B2B Demo > Industry > Cultural > Museums & Art Galleries, y 
367948,,Branded Data > Madison Logic > B2B Demo > Industry > Cultural > Performance Arts, y 
367949,,Branded Data > Madison Logic > B2B Demo > Industry > Education, y 
367950,,Branded Data > Madison Logic > B2B Demo > Industry > Education > Colleges & Universities, y 
367951,,Branded Data > Madison Logic > B2B Demo > Industry > Education > K-12 Schools, y 
367952,,"Branded Data > Madison Logic > B2B Demo > Industry > Education > Professional, Technical & Trade Schools", y 
367953,,"Branded Data > Madison Logic > B2B Demo > Industry > Energy, Utilities & Waste", y 
367954,,"Branded Data > Madison Logic > B2B Demo > Industry > Energy, Utilities & Waste > Energy", y 
367955,,"Branded Data > Madison Logic > B2B Demo > Industry > Energy, Utilities & Waste > Utilities", y 
367956,,"Branded Data > Madison Logic > B2B Demo > Industry > Energy, Utilities & Waste > Waste Treatment", y 
367957,,Branded Data > Madison Logic > B2B Demo > Industry > Finance, y 
367958,,Branded Data > Madison Logic > B2B Demo > Industry > Finance > Banking, y 
367959,,Branded Data > Madison Logic > B2B Demo > Industry > Finance > Credit Card Transaction Processing, y 
367960,,Branded Data > Madison Logic > B2B Demo > Industry > Finance > Investment Banking, y 
367961,,Branded Data > Madison Logic > B2B Demo > Industry > Finance > Portfolio Management & Financial Advice, y 
367962,,Branded Data > Madison Logic > B2B Demo > Industry > Finance > Venture Capital Private Equity, y 
367963,,Branded Data > Madison Logic > B2B Demo > Industry > Government, y 
367964,,Branded Data > Madison Logic > B2B Demo > Industry > Government > Federal, y 
367965,,Branded Data > Madison Logic > B2B Demo > Industry > Government > Public Safety, y 
367966,,Branded Data > Madison Logic > B2B Demo > Industry > Government > State & Province, y 
367967,,"Branded Data > Madison Logic > B2B Demo > Industry > Government > Towns, Cities & Municipalities", y 
367968,,Branded Data > Madison Logic > B2B Demo > Industry > Healthcare, y 
367969,,Branded Data > Madison Logic > B2B Demo > Industry > Healthcare > Hospitals & Clinics, y 
367970,,Branded Data > Madison Logic > B2B Demo > Industry > Healthcare > Medical Offices, y 
367971,,Branded Data > Madison Logic > B2B Demo > Industry > Healthcare > Pharmaceuticals, y 
367972,,Branded Data > Madison Logic > B2B Demo > Industry > Hospitality & Hotels, y 
367973,,Branded Data > Madison Logic > B2B Demo > Industry > Hospitality & Hotels > Lodging & Resorts, y 
367974,,Branded Data > Madison Logic > B2B Demo > Industry > Hospitality & Hotels > Restaurants, y 
367975,,Branded Data > Madison Logic > B2B Demo > Industry > Insurance, y 
367976,,Branded Data > Madison Logic > B2B Demo > Industry > Insurance > Accident & Health, y 
367977,,Branded Data > Madison Logic > B2B Demo > Industry > Insurance > Property & Casualty, y 
367978,,Branded Data > Madison Logic > B2B Demo > Industry > Legal, y 
367979,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing, y 
367980,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Aerospace & Defense, y 
367981,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Automobile, y 
367982,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Boats & Marine, y 
367983,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Building Materials, y 
367984,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Chemicals & Gases, y 
367985,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Computer Equipment, y 
367986,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Consumer Goods, y 
367987,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Electronics, y 
367988,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Food & Beverage, y 
367989,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Furniture, y 
367990,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Machinery, y 
367991,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Metals & Mining, y 
367992,,"Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Plastics, Synthetics & Rubber", y 
367993,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Semiconductors, y 
367994,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Textiles & Apparel, y 
367995,,Branded Data > Madison Logic > B2B Demo > Industry > Manufacturing > Wood & Paper Products, y 
367996,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet, y 
367997,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Info Collection & Delivery, y 
367998,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Media Broadcasting, y 
367999,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Movie & Video, y 
368000,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Music, y 
368001,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Newspapers & News Services, y 
368002,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Publishing, y 
368003,,Branded Data > Madison Logic > B2B Demo > Industry > Media & Internet > Search Engines & Internet Portals, y 
368004,,Branded Data > Madison Logic > B2B Demo > Industry > Real Estate, y 
368005,,Branded Data > Madison Logic > B2B Demo > Industry > Real Estate > Commercial, y 
368006,,Branded Data > Madison Logic > B2B Demo > Industry > Real Estate > Residential, y 
368007,,Branded Data > Madison Logic > B2B Demo > Industry > Recreation, y 
368008,,Branded Data > Madison Logic > B2B Demo > Industry > Resource Extraction, y 
368009,,Branded Data > Madison Logic > B2B Demo > Industry > Resource Extraction > Metals & Mining, y 
368010,,Branded Data > Madison Logic > B2B Demo > Industry > Resource Extraction > Oil & Gas, y 
368011,,Branded Data > Madison Logic > B2B Demo > Industry > Retail, y 
368012,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Apparel & Fashion, y 
368013,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Consumer Electronics, y 
368014,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Department Stores & Super Stores, y 
368015,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Drug Stores & Pharmacies, y 
368024,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > eCommerce, y 
368016,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Furniture, y 
368017,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Gas Stations & Convenience, y 
368018,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Grocery, y 
368019,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Home Improvement & Hardware, y 
368020,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Jewelry, y 
368021,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Motor Vehicles, y 
368022,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Office Products, y 
368023,,Branded Data > Madison Logic > B2B Demo > Industry > Retail > Pet Products, y 
368025,,Branded Data > Madison Logic > B2B Demo > Industry > Software, y 
368026,,Branded Data > Madison Logic > B2B Demo > Industry > Software > Business Intelligence, y 
368027,,Branded Data > Madison Logic > B2B Demo > Industry > Software > Database & File Management, y 
368028,,Branded Data > Madison Logic > B2B Demo > Industry > Software > Financial/Legal/HR, y 
368029,,Branded Data > Madison Logic > B2B Demo > Industry > Software > Healthcare, y 
368030,,Branded Data > Madison Logic > B2B Demo > Industry > Software > Security, y 
368031,,Branded Data > Madison Logic > B2B Demo > Industry > Sports, y 
368032,,Branded Data > Madison Logic > B2B Demo > Industry > Telecommunications, y 
368033,,Branded Data > Madison Logic > B2B Demo > Industry > Telecommunications > Cable & Satellite, y 
368034,,Branded Data > Madison Logic > B2B Demo > Industry > Telecommunications > ISPs, y 
368035,,Branded Data > Madison Logic > B2B Demo > Industry > Telecommunications > Telephony & Wireless, y 
368036,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel, y 
368037,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel > Aviation & Aerospace, y 
368038,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel > Marine Shipping, y 
368039,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel > Transit & Non-Aviation Passengers, y 
368040,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel > Travel Agencies & Reservation Services, y 
368041,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel > Trucking & Logistics, y 
368042,,Branded Data > Madison Logic > B2B Demo > Industry > Transportation & Travel > Warehousing, y 
368043,,Branded Data > Madison Logic > B2B Demo > Industry > Wholesalers, y 
368044,,Branded Data > Madison Logic > B2B Demo > Industry > Wholesalers > Durable Goods, y 
368045,,Branded Data > Madison Logic > B2B Demo > Industry > Wholesalers > Non-Durable Goods, y 
368046,,Branded Data > Madison Logic > B2B Demo > Professional Groups, y 
